"Subject_ID","Trait_4","Trait_5","Trait_6","Trait_7","Trait_8","Trait_9","Trait_10","Trait_11","Trait_12","Trait_13","Trait_14","Trait_15","Trait_16","Trait_17","Trait_18","Trait_19","Trait_20","Trait_21","Trait_22","Trait_23","Trait_24","Trait_27","Trait_28","Trait_29","Trait_30","Trait_31","Trait_33","Trait_34","Trait_35","Trait_36","Trait_37","Trait_40","Trait_44","Trait_45","Trait_46","Trait_47","Trait_50","Trait_53","Trait_54","Trait_55","Trait_56","Trait_73","Trait_79","Trait_80","Trait_81","Trait_82","Trait_83","Trait_84","Trait_85","Trait_86","Trait_88","Trait_89","Trait_90","Trait_91","Trait_92","Trait_93","Trait_94","Trait_95","Trait_96","Trait_97","Trait_98","Trait_99","Trait_100","Trait_101","Trait_102","Trait_103","Trait_104","Trait_105","Trait_106","Trait_107","Trait_108","Trait_109","Trait_110","Trait_111","Trait_112","Trait_113","Trait_114","Trait_115","Trait_116","Trait_117","Trait_118","Trait_119","Trait_120","Trait_121","Trait_122","Trait_123","Trait_124","Trait_125","Trait_126","Trait_127","Trait_128","Trait_135","Trait_138","Trait_139","Trait_140","Trait_143","Trait_144","Trait_145","Trait_146","Trait_147","Trait_148","Trait_149","Trait_150","Trait_151","Trait_152","Trait_153","Trait_154","Trait_155","Trait_156","Trait_157","Trait_158","Trait_159","Trait_160","Trait_161","Trait_162","Trait_163","Trait_164","Trait_167","Trait_168","Trait_169","Trait_170","Trait_171","Trait_175"
106319,131.75,127.66,126.34,126.74,40,1696.25,94.79,72.39,121.88,40.63,9.38,21.88,28.13,3.13,34375,34375,9375,10625,625,0.108009376,0.31927103,13,60,120,0,0,1,1,7,94.33,104.06,16,113.89,103.63,96.8,109.4,1.23,2,5,2,1,0,3,0,2,0,0,5,1,0,4,15,65,6,63,6,62,4,59,14,64,8,59,13,72,2,51,14,12,27,65,23,64,32,82,63,16,76,8,63,3,61,4,57,9,60,3,9,62,0,0,52.2,20,12,1.72,39,2153,8,8,8,7,8,57,48,43.4,61.5,55.9,63.4,61.1,47.3,43,33.6,41.7,43,62.6,45.2,53.9,34,39,24,26,23,14
106521,135.9465,130.3199,125.0447,124.2095,37,2102.5,145.54,137.14,140.63,21.88,21.88,9.38,3.13,3.13,34375,39375,26875,24375,9375,0.058009375,0.597396,8,59,119,1,1,0.9833,0.9917,10,128.24,133.93,17,113.07,102.39,112.57,128.12,1.17,1,1,0,1,0,0,0,0,0,0,0,1,0,1,6,52,2,51,2,51,0,50,9,58,3,51,1,51,0,50,7,4,10,49,4,43,16,30,46,5,53,2,50,2,55,2,51,6,53,1,0,50,1,0,38.6,20,16,1.8,38,1970,7,8,8,8,7,32,58.6,56.5,47.2,50.4,45.7,40.7,49.1,45.4,43.6,45,59,52.1,41.4,44.5,40,32,24,17,32,4
106824,119.5151,113.3487,123.0852,120.7369,39,1162.5,121.22,110.48,196.88,146.88,153.13,121.88,103.13,78.13,35625,38125,20625,30625,20625,0.55813956,0.68867207,13,59,112,8,1,0.9833,0.9333,10,123.73,130.38,16,111.44,100.96,86.51,98.74,1.41,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,52,1,50,1,51,3,55,3,51,3,51,0,50,3,53,7,2,7,47,6,47,13,26,45,2,50,2,50,0,50,3,54,2,50,1,2,50,2,0,52.6,20,10,1.92,40,1385,8,8,8,8,8,47.7,60.2,64.5,42.6,46.4,49.4,52.3,54.1,59.7,50,50.2,58.2,49.6,42.1,48.3,28,29,34,22,29,5
107018,120.6881,114.7943,121.8928,119.3654,37,1297.5,115.83,103.13,196.88,71.88,96.88,46.88,96.88,9.38,39375,39375,39375,30625,20625,0.33392084,0.7906252,19,58,119,1,2,0.9667,0.9917,8,98.44,108.06,17,101.57,89.66,92.87,105.26,1.23,2,1,0,1,0,2,0,1,0,0,0,1,0,3,2,50,2,51,2,51,2,51,4,50,4,52,2,52,3,54,8,4,6,43,9,52,14,29,46,2,50,3,50,2,55,1,50,5,52,2,3,52,2,0,38.6,20,16,1.92,35,1670,6,7,8,7,7,48,40.9,43.4,46.7,51.5,41.7,50.6,50.9,60.1,50,54.2,53.4,49.6,44.2,46.4,32,35,33,12,29,5
107119,127.0435,121.3271,122.4436,114.0253,34,2175,94.92,78.35,121.88,96.88,21.88,21.88,9.38,3.13,38125,35625,20625,19375,9375,0.0959,0.5149742,14,60,119,1,0,1,0.9917,9,112.66,117.39,17,94.74,84.08,93.14,103.82,1.45,0,1,0,1,0,0,0,0,0,0,0,1,0,1,8,56,5,60,2,52,2,52,16,67,2,50,3,54,3,53,17,3,15,58,8,49,35,58,57,6,57,7,61,1,52,5,60,10,61,2,3,51,1,0,60.3,20,16,1.8,35,2480,7,6,8,8,6,57.3,58.9,57.4,59.7,60.7,55,56.4,43.8,47.2,59.5,52.1,30,65.2,49.3,59.1,35,35,21,22,30,11
107220,122.0843,117.1965,122.9939,120.5509,37,1579.5,104.06,85.5,178.13,96.88,146.88,46.88,71.88,21.88,39375,39375,34375,30625,19375,0.34004062,0.7578127,20,56,114,6,4,0.9333,0.95,9,103.57,112.89,16,97.55,86,103.16,116.32,1.05,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,56,0,50,2,51,1,50,2,50,2,50,0,50,1,50,8,4,11,51,3,41,11,25,44,6,56,4,51,2,55,2,51,3,50,1,0,50,0,0,38.6,20,16,1.84,36,1625,8,6,8,7,7,53.9,40.9,43.4,57.6,64,51.3,51.7,42.6,49.6,57.9,42,54.6,47.4,43.8,52.7,32,28,35,26,25,4
107321,123.78,118.84,128.4,130.2,37,1347.5,127.84,119.6,140.63,71.88,40.63,46.88,46.88,9.38,34375,25625,28125,9375,4375,0.20306146,0.39726582,13,59,114,6,1,0.9833,0.95,6,123.73,130.38,15,126.63,114.29,115.59,132.07,1.21,0,1,0,1,0,1,0,0,0,1,0,1,1,3,0,50,1,50,6,60,3,55,4,50,1,50,2,52,0,50,4,1,7,45,3,41,11,21,41,5,53,2,50,3,58,0,50,1,50,0,2,51,1,0,46.5,20,12,1.76,38,1710,7,8,8,7,8,47.7,46.2,60,49.6,57.4,43.6,44.1,48,46.8,36.7,42,56.4,59.3,55.1,55.5,35,33,33,9,28,10
107422,134.8629,129.8786,133.0329,134.2571,38,1620,128.25,119.78,146.88,153.13,153.13,46.88,40.63,21.88,39375,39375,38125,36875,30625,0.2975927,0.9015627,19,59,112,8,1,0.9833,0.9333,9,132.49,137.98,16,126.11,113.75,106.97,120.45,1.42,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,50,5,60,0,50,0,50,4,52,2,50,0,50,1,50,6,2,8,48,3,41,10,21,42,0,50,2,50,0,50,4,57,4,52,1,2,50,0,0,38.6,20,10,1.8,37,2200,8,6,8,8,7,45.1,46.3,43.4,51.2,44.8,39.6,46.8,48,55,46,50.2,48.7,53.7,52.7,52.9,29,21,33,17,24,3
107523,92.9167,74.26959,100.3295,83.08688,31,1695,83.25,59.9,109.38,21.88,53.13,9.38,3.13,3.13,16875,625,625,625,625,0.07298333,0.052474167,203,51,104,16,9,0.85,0.8667,7,76.81,91.07,12,90.84,78.21,101.3,114.25,1.36,0,1,0,1,1,0,0,0,0,0,0,1,0,5,5,52,6,63,4,58,0,50,7,56,15,67,15,76,9,73,14,14,15,58,39,76,21,75,61,6,57,4,52,2,57,3,54,4,52,1,22,80,2,0,49.3,20,12,1.84,36,2020,7,8,8,5,8,67.9,59.5,83.1,44.7,44.8,43.1,30.2,57.4,36.4,41.1,37.1,57.8,59.9,39.7,35.9,22,23,37,27,34,4
107725,107.0862,91.00412,99.54417,76.41906,34,1602.75,106.57,95.29,196.88,84.38,3.13,3.13,3.13,3.13,39375,625,625,625,625,0.06256667,0.08828146,31,59,114,6,1,0.9833,0.95,9,84.01,93.9,12,118.66,111.67,107.98,119.33,1.22,0,1,0,1,0,0,0,0,0,0,0,1,0,5,4,50,1,50,4,56,3,55,4,50,1,50,3,56,1,50,7,3,9,48,5,46,14,28,45,3,51,4,51,4,60,0,50,5,52,2,3,52,1,0,38.6,20,32,1.8,32,1600,5,6,8,8,5,54.1,50.4,43.4,60.6,54.8,54.3,57.5,47.2,42,51.9,45.9,55.1,44.9,38.5,48.6,34,22,44,20,24,6
108020,110.5715,97.84483,115.7674,111.3834,34,1548,113.4,99.57,159.38,128.13,46.88,78.13,46.88,21.88,38125,38125,35625,35625,35625,0.2694677,0.90403664,15,57,116,4,3,0.95,0.9667,10,108.26,117.39,15,116.83,106.76,94.16,106.53,1.28,0,1,0,1,0,0,0,0,0,0,0,1,0,2,5,52,0,50,2,52,0,50,3,51,3,51,8,64,5,60,11,5,7,47,16,58,14,37,50,4,52,3,51,0,50,2,51,3,51,2,6,57,0,0,38.6,20,20,1.84,32,1810,5,7,8,8,4,46.5,56.9,55.7,49,47.2,45,45.3,52.8,62.8,53.5,50.2,47.8,56.2,49.8,49.9,29,17,33,16,34,5
108121,113.59,103.64,117.21,113.17,37,1602.5,114.87,101.64,90.63,21.88,46.88,9.38,9.38,9.38,30625,4375,9375,5625,4375,0.08509271,0.18906271,32,55,112,8,5,0.9167,0.9333,7,108.26,117.39,16,117.54,107.25,87.97,99.96,1.24,2,5,2,1,1,0,0,0,0,0,0,1,0,5,4,50,0,50,0,50,2,51,2,50,6,54,3,56,3,54,10,5,4,40,12,55,14,30,46,3,51,5,52,0,50,1,50,5,52,4,2,51,0,0,38.6,20,12,1.72,35,1530,5,8,8,8,6,49,52.1,43.4,51.2,56.2,49.9,54,46.3,57.1,50,50.2,49.8,53.7,52.7,54.1,31,24,35,21,33,7
108222,124.2336,117.8864,127.3699,122.2386,40,1235,113.4,105.92,196.88,171.88,196.88,46.88,96.88,96.88,39375,38125,36875,36875,30625,0.5287125,0.8914065,4,59,115,5,1,0.9833,0.9583,7,140.86,144.5,16,118.42,111.49,101.43,112.19,1.5,0,1,0,1,0,1,1,0,0,1,0,1,0,1,4,51,1,50,1,51,2,52,8,57,3,51,2,51,5,60,11,5,6,45,10,52,21,37,50,1,50,4,52,1,52,2,51,9,60,3,3,51,3,1,50.1,20,16,1.8,36,1495,6,8,8,7,7,48.2,47.6,57,53.9,46.5,46.1,41.5,49.3,57.1,39.9,50.2,43.2,52,49.9,45.1,30,39,30,15,29,3
108323,115.11,106.27,111.61,105.76,36,2015,119.54,108.45,90.63,115.63,21.88,96.88,46.88,9.38,29375,1875,9375,4375,625,0.24407709,0.13541688,19,59,119,1,1,0.9833,0.9917,8,98.44,108.06,17,121.42,110.49,103.16,116.32,1.52,1,1,0,1,0,0,0,0,0,0,0,1,0,1,5,51,2,51,0,50,2,51,12,61,4,52,0,50,3,54,13,4,7,45,7,48,27,41,51,4,52,2,50,0,50,4,57,12,67,4,2,51,1,0,51.1,20,12,1.8,37,1840,7,7,8,7,8,47.1,59.5,56.5,46,46.4,45.6,51,50.5,62.8,57.8,49.6,51.9,51.8,56.8,50.7,31,29,26,17,28,5
108525,103.24,87.07,106.37,95.11,35,1827.5,86.59,63.49,196.88,190.63,3.13,9.38,3.13,3.13,35625,625,19375,625,625,0.09316563,0.17682312,30,59,117,3,1,0.9833,0.975,7,89.14,100.43,12,96.17,84.24,115.07,131.65,1.29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,3,54,11,72,6,65,3,51,3,51,4,56,1,50,12,6,15,58,8,49,21,44,52,4,52,4,52,8,70,0,50,4,52,2,4,52,1,0,51.9,20,20,1.84,37,1760,7,7,8,8,7,46.1,36.6,61.2,45.3,52.1,48.1,33,68.4,47.2,50,50.2,66.5,37.6,33.5,35.9,27,27,45,18,38,14
108828,119.15,111,118.8,109.34,36,1618.5,113.22,105.62,153.13,96.88,96.88,21.88,21.88,21.88,29375,29375,29375,29375,19375,0.19264479,0.675521,18,55,111,9,5,0.9167,0.925,7,93.3,100.43,16,105.22,96.53,87.79,98.56,1.51,1,5,1,1,1,5,0,5,5,5,5,1,1,5,17,68,5,60,7,64,4,59,10,59,11,62,9,65,3,53,10,9,29,67,23,64,24,76,61,13,70,7,61,4,63,4,57,8,59,4,10,64,3,1,38.6,20,20,1.8,37,2858,8,7,8,7,7,64.7,73.6,63.1,70.4,63.3,65.8,69.8,42.7,36.7,46.2,29.8,38.8,73.7,47.1,51.5,32,36,30,35,29,9
109123,121.1665,113.8734,129.1086,126.0032,36,1507.5,133.26,131.33,115.63,96.88,71.88,78.13,21.88,3.13,24375,24375,9375,625,625,0.20436354,0.1826825,8,59,113,7,1,0.9833,0.9417,9,131.78,133.93,16,120.63,113.15,98.87,109.4,1.54,3,1,0,5,1,4,0,5,1,0,0,1,0,5,6,53,1,50,0,50,0,50,10,59,4,52,6,59,4,56,6,6,7,47,14,56,16,37,50,3,51,1,50,0,50,0,50,7,57,0,4,52,1,0,57.3,20,12,1.84,35,1700,8,6,8,8,5,51.1,61.8,67.8,49,53,48.5,55.2,46.4,43.3,34.8,44.4,41.5,73,56.9,55.6,24,28,17,20,20,3
109325,105.6195,88.74304,110.6675,97.06145,34,1928,134.82,133.66,96.88,96.88,90.63,46.88,40.63,40.63,31875,38125,33125,31875,19375,0.26178542,0.7500002,11,60,115,5,0,1,0.9583,8,88.33,96.99,14,112.65,105.39,96.5,107.02,1.16,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,50,2,51,2,52,2,52,6,55,3,51,5,57,2,51,10,5,4,41,10,52,18,32,48,2,50,2,50,2,57,1,50,9,60,5,5,54,1,0,38.6,20,20,1.8,34,2575,5,5,8,8,8,36,42.8,49.8,40.4,63.4,34.2,34.1,48,57.1,50,50.2,49.8,53.7,52.7,54.1,28,20,33,12,27,4
110007,108.4767,93.16592,113.4609,101.9936,36,1585,105.28,93.58,196.88,159.38,190.63,96.88,53.13,21.88,39375,39375,39375,39375,18125,0.40162918,0.8515627,37,58,120,0,2,0.9667,1,11,102.63,108.06,14,113.84,106.65,99.67,110.23,1.08,0,1,0,1,0,0,0,0,0,0,0,1,0,1,2,50,0,50,0,50,0,50,5,51,2,50,3,56,1,50,6,0,2,36,6,47,11,19,40,3,51,4,51,0,50,1,50,2,50,1,3,52,0,0,38.6,20,16,1.8,38,1590,6,8,8,8,8,40.4,40.9,43.4,32.9,40.1,34.2,33.9,51.5,74.6,55.7,52.7,66.5,44.9,33.5,35.9,40,22,40,19,37,3
110411,125.44,119.22,126.18,120.91,40,1396.25,122.73,119.17,196.88,196.88,165.63,159.38,140.63,71.88,39375,39375,39375,39375,36875,0.67272294,0.9687502,22,57,112,8,3,0.95,0.9333,6,117.24,121.89,16,118.25,111.35,105.53,116.38,1.35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,50,2,51,0,50,0,50,3,51,5,53,1,50,5,60,8,3,3,38,11,53,11,25,45,1,50,1,50,0,50,1,50,7,57,5,3,51,0,0,38.6,20,12,1.88,33,1700,6,8,7,6,6,44.2,45,43.4,49,46.4,34.2,31.6,68.4,57.1,45.3,52.7,58.2,44.9,41.4,44.3,30,26,36,8,38,1
110613,121.6983,116.3127,121.337,118.8021,36,1574.75,89.64,66.72,90.63,90.63,46.88,21.88,15.63,3.13,28125,19375,8125,1875,625,0.116472915,0.17968771,19,58,116,4,2,0.9667,0.9667,8,123.73,130.38,16,94.58,82.44,91.43,103.78,1.38,3,1,1,5,0,0,0,0,0,0,0,1,0,4,2,50,0,50,2,52,2,52,2,50,0,50,1,50,2,51,4,4,4,41,3,41,8,15,39,3,51,0,50,2,57,0,50,3,51,2,0,50,0,0,38.6,20,20,1.8,36,2769.5,6,7,8,8,7,33.6,40.5,43.4,42.6,51.4,34.2,29.2,68.4,59.7,50,56.4,66.5,44.9,33.5,35.9,34,33,39,12,37,2
111009,118.366,111.8473,153.0889,153.0889,39,1204.75,86.86,63.58,178.13,190.63,96.88,96.88,96.88,46.88,39375,29375,29375,29375,29375,0.455275,0.7531252,9,59,117,3,1,0.9833,0.975,11,103.57,112.89,16,127.2,114.7,100.97,113.7,1.31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,52,0,50,0,50,1,50,1,50,3,51,0,50,1,50,5,2,6,43,4,43,7,17,39,3,51,3,50,0,50,3,53,0,50,0,1,50,0,0,38.6,20,12,1.92,39,2013,7,8,8,8,8,57.3,51.7,43.4,55.7,46.3,49.9,44.4,62.4,65.8,60.4,50.2,44.1,61,38.2,46.5,38,32,48,13,30,7
111211,120.8398,114.9491,123.0176,120.6439,39,1630,114.52,101.27,146.88,121.88,46.88,46.88,21.88,103.13,30625,33125,30625,30625,19375,0.292775,0.706771,32,56,114,6,4,0.9333,0.95,8,113.85,121.89,14,108.89,98.44,90.78,102.98,1.49,2,1,0,5,0,0,0,0,0,0,0,1,0,3,5,51,1,50,2,51,1,50,9,58,1,50,3,56,6,65,12,3,8,46,10,53,22,40,50,6,56,3,50,0,50,1,50,10,61,4,4,54,0,0,38.6,20,16,1.8,35,1930,8,7,8,6,6,56.6,45.2,67.1,49,61.8,43.6,53.3,45.6,55,51.9,59.6,55.9,49.6,56.5,48.5,31,27,32,20,36,9
111312,96.09,76.58,107.67,90.92,34,1824.5,118.64,113.41,196.88,109.38,190.63,96.88,96.88,190.63,35625,39375,19375,11875,19375,0.67767084,0.51445335,30,60,111,9,0,1,0.925,7,102.63,108.06,16,113.67,106.47,84.97,96.18,1.37,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,50,1,50,0,50,1,50,5,51,2,50,0,50,2,51,4,0,4,40,4,43,10,18,40,1,50,3,50,0,50,2,51,3,50,0,2,51,0,0,38.6,20,10,1.76,32,2207,5,6,8,8,5,32,42.8,51.2,52.9,46.3,34.2,35.6,49.1,55,43.9,50.2,45.4,54.7,33.5,54.1,31,24,35,17,29,4
111413,119.01,112.3,109.41,101.2,32,1775,114.75,101.57,196.88,96.88,103.13,71.88,46.88,9.38,36875,38125,34375,29375,9375,0.28105626,0.6776044,27,56,113,7,4,0.9333,0.9417,8,94.33,104.06,16,128.39,115.63,105.36,118.83,1.31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,54,1,50,2,51,1,50,8,57,2,50,2,52,3,54,9,3,11,51,7,48,18,36,49,4,52,5,52,1,51,1,50,7,55,3,0,50,0,0,49.7,20,12,1.76,38,1770,6,8,8,8,8,56.8,61.2,43.4,57.7,58,60.5,57.3,43.1,41.2,50,48.1,62,62.1,52.7,54.1,33,34,32,27,35,4
111514,123.8282,118.705,146.9198,147.5815,39,1368.75,121.23,116.89,121.88,21.88,9.38,9.38,3.13,3.13,30625,19375,8125,625,625,0.0474625,0.17343771,12,59,117,3,1,0.9833,0.975,7,102.63,108.06,15,119.81,112.43,102.93,113.7,1.33,1,5,1,1,1,2,0,2,0,0,0,1,1,4,3,50,3,54,2,52,2,52,6,55,4,52,4,56,1,50,9,1,8,48,9,50,17,34,49,4,52,1,50,1,52,2,51,7,57,6,3,51,1,0,38.6,20,16,1.76,37,1521,5,8,8,8,8,44.2,55.5,60.6,41.2,54.4,34.2,50.2,39.3,49.8,46,38.4,49.8,51.6,52,55.2,26,34,31,20,25,0
111716,128.71,122.63,123.57,116.05,37,1305,103.3,90.75,171.88,84.38,109.38,90.63,46.88,28.13,38125,19375,18125,9375,4375,0.32063958,0.32565126,24,59,118,2,1,0.9833,0.9833,12,97.6,104.06,16,100.7,91.15,115.17,128.7,1.52,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,50,5,62,0,50,4,58,8,57,6,54,5,60,6,65,11,3,8,46,17,60,23,48,53,0,50,4,51,0,50,4,57,9,59,5,6,59,2,0,38.6,20,12,1.88,39,1739,8,7,8,8,8,66.9,54.8,51.2,46.6,75.5,44.9,47.8,63.3,57.1,64.3,55.3,60.5,44.9,48.8,42.3,19,44,42,14,34,6
112112,120.0745,113.9437,123.1805,121.0448,36,1490,113.4,99.57,71.88,46.88,3.13,3.13,3.13,3.13,1875,9375,625,625,625,0.03574375,0.05078146,12,60,120,0,0,1,1,9,94.33,104.06,14,109.37,99.02,96.85,109.45,1.94,1,1,0,1,0,2,0,2,0,0,0,1,1,4,0,50,1,50,0,50,3,55,2,50,1,50,8,64,0,50,8,7,1,31,9,50,13,23,44,0,50,0,50,0,50,2,51,4,52,3,4,52,1,0,38.6,20,12,1.8,36,2025,7,7,8,8,6,28.6,51.7,43.4,46,44.8,34.2,45,62,62.8,60,62.4,62,52,38.5,40.7,43,40,41,10,36,1
112314,113.6531,101.4668,121.6903,113.2405,33,2040,110.12,100.43,196.88,196.88,196.88,184.38,171.88,171.88,39375,39375,39375,39375,39375,0.89694166,0.9843752,26,56,112,8,4,0.9333,0.9333,9,102.63,108.06,14,115.73,108.96,104.44,115.16,1.35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,56,6,65,10,69,4,58,9,58,3,51,1,51,4,57,6,4,25,64,8,50,19,52,54,7,58,7,58,7,67,5,61,5,52,0,1,50,0,0,50.1,20,12,1.92,34,1785.5,8,6,8,4,8,49.8,63,43.4,58,51,49.9,54.4,56.2,50.9,55.6,52.7,44,52.1,54.3,58,34,35,24,18,34,3
112516,103.4653,85.99869,118.6195,108.9958,39,1452.5,111.11,102.2,190.63,178.13,178.13,96.88,153.13,90.63,39375,39375,36875,38125,35625,0.6581396,0.9375002,19,56,115,5,4,0.9333,0.9583,7,93.3,100.43,16,116.96,110.3,93.9,104.63,1.73,1,1,0,1,0,0,0,0,0,0,0,1,0,4,1,50,1,50,4,56,0,50,7,56,1,50,2,52,0,50,3,2,6,43,3,41,10,19,40,5,53,0,50,3,58,1,50,6,53,3,2,51,0,0,53.9,20,16,1.84,38,2055,8,7,8,8,7,52.2,45.1,43.4,56,46.3,43.4,43.6,45.3,71.9,65.5,50.2,53.2,44.9,46.7,35.9,34,28,30,12,27,2
112819,116.64,108.76,126.18,126.47,37,1750.5,92.5,69.72,159.38,96.88,146.88,46.88,28.13,21.88,35625,36875,13125,9375,9375,0.26074374,0.3891929,24,59,116,4,1,0.9833,0.9667,6,94.33,104.06,16,104.61,93.39,106.9,120.38,1.47,1,1,0,1,0,0,0,0,0,0,0,1,0,3,2,50,1,50,3,54,1,50,2,50,3,51,3,56,0,50,10,2,6,43,6,47,13,25,44,4,52,2,50,1,51,2,51,3,50,3,3,52,0,0,38.6,20,20,1.76,36,2192.5,7,5,8,8,8,46,50,59.3,49.3,54.7,39.4,34.4,61.4,68.2,57.7,54.2,53.8,47.7,46.1,50.1,34,25,37,9,34,13
112920,116.5932,106.5381,123.8164,116.6878,37,1520,104.06,91.83,178.13,153.13,171.88,46.88,46.88,46.88,39375,35625,35625,35625,20625,0.35605624,0.80390644,21,57,118,2,3,0.95,0.9833,9,127.41,130.38,15,104.78,96.04,101.19,111.85,1.49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,51,2,51,2,52,0,50,11,60,1,50,0,50,3,53,8,2,8,48,4,44,19,31,48,7,59,0,50,0,50,3,54,9,60,3,0,50,1,0,38.6,20,12,1.8,33,1610,6,5,8,7,7,47.5,54.2,49.8,41.5,40.1,51.3,40.9,58.3,65.6,59.5,55.1,53.3,52,47.8,44.3,32,26,26,16,27,3
113215,128.18,123.94,120.31,117.54,38,1232,128.55,120.15,121.88,96.88,46.88,46.88,21.88,9.38,39375,39375,29375,21875,19375,0.1662125,0.6562502,31,57,116,4,3,0.95,0.9667,9,123.73,130.38,17,142.11,120.75,98.69,111.24,1.62,1,1,0,1,0,0,0,0,0,0,0,1,0,1,14,63,2,51,2,51,3,55,11,60,6,54,3,56,0,50,15,9,18,58,9,52,29,56,56,7,58,9,64,0,50,3,53,10,61,5,2,51,0,0,38.6,20,12,1.76,39,1638,8,7,8,8,8,63.9,59.4,59.6,58.3,59.6,53.5,64.7,46.6,52,43.5,44.1,48.7,47.4,33.5,55.6,30,36,35,23,36,7
113316,128.293,124.0343,104.8695,91.91275,29,1495,112.27,97.87,103.13,21.88,9.38,3.13,3.13,3.13,4375,9375,4375,4375,625,0.038478125,0.112500206,7,59,117,3,1,0.9833,0.975,6,108.26,117.39,15,92.15,79.42,89.61,101.45,1.01,1,1,0,1,1,4,5,0,0,0,0,1,1,5,0,50,2,51,2,52,0,50,1,50,1,50,2,51,1,50,6,2,4,41,4,44,7,15,39,1,50,2,50,1,52,1,50,1,50,0,0,50,3,0,38.6,20,10,1.92,37,1750,7,8,8,6,8,40.1,55.2,67.4,45.7,40.1,49.9,54.5,57.9,44.4,58,45.6,41.7,52.3,44,55.1,30,31,37,12,29,6
113417,122.0059,115.1373,110.9909,97.86176,34,1535,125.64,122.43,121.88,46.88,46.88,46.88,46.88,21.88,38125,35625,29375,31875,29375,0.21412916,0.79309916,18,58,115,5,2,0.9667,0.9583,9,112.66,117.39,12,106.44,98.24,86.71,97.61,1.27,1,1,0,1,0,1,0,0,1,0,0,0,0,0,5,51,2,51,1,50,0,50,4,50,0,50,0,50,3,54,9,1,8,46,3,41,13,24,44,3,51,3,50,0,50,4,57,3,50,1,0,50,0,1,50.1,20,10,1.8,32,2225,6,6,8,8,4,49.6,53,43.4,51.2,51.7,42.3,46.5,55.6,52.6,50,50.2,49.8,57.3,33.5,41.5,32,25,39,19,32,6
113619,121.12,113.81,128.7,124.75,37,1977.25,111.93,103.5,171.88,171.88,171.88,46.88,46.88,3.13,39375,38125,38125,39375,38125,0.30475417,0.96640646,27,58,119,1,2,0.9667,0.9917,6,107.32,112.89,17,105.31,96.61,96.48,106.91,1.45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,50,0,50,0,50,0,50,2,50,1,50,0,50,0,50,4,0,2,36,1,34,6,9,33,2,50,0,50,0,50,2,51,0,50,0,0,50,1,0,52.2,20,16,1.76,38,2121.5,8,7,8,8,7,52.1,36.6,43.4,54.2,46.4,48.2,53.1,59.8,67.8,61.1,46,66.5,47.7,38.5,41.5,35,26,39,14,33,3
113821,119.3,113.07,115.48,111.04,40,1435,91.01,68.08,96.88,96.88,103.13,103.13,21.88,46.88,20625,30625,19375,9375,9375,0.30084792,0.37916687,19,57,111,9,3,0.95,0.925,8,113.85,121.89,16,103.68,92.18,90.83,103.04,1.03,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,54,6,65,6,60,4,58,16,70,6,54,5,60,2,51,21,6,20,60,13,56,41,74,62,10,63,2,50,3,58,8,70,15,73,6,7,61,1,0,52.6,20,16,1.8,37,1770,8,7,8,8,6,39.5,50.9,43.4,40.2,46.5,47.2,30.7,49.3,49.3,45.8,47.2,46.6,62.1,41.9,54.1,30,25,30,11,19,8
113922,106.78,90.5,111.37,98.52,38,1978,118.78,114,128.13,15.63,3.13,3.13,3.13,3.13,29375,625,625,625,625,0.036785416,0.062239792,22,59,118,2,1,0.9833,0.9833,10,131.78,133.93,12,109.58,101.84,91.95,102.67,1.15,0,1,0,1,1,4,0,0,5,5,5,1,0,2,7,54,3,54,4,58,3,55,11,60,7,57,1,50,5,60,11,4,14,57,13,55,25,52,55,6,57,3,51,3,61,5,60,6,55,1,7,58,1,0,52.6,20,12,1.8,38,1980.5,6,8,8,8,8,50.9,56.6,52.2,46,40.1,45.8,49.3,45.5,47.9,46.1,54.1,47.6,53.7,58.1,46.7,28,23,30,12,27,5
114116,118.2538,109.4368,108.4152,92.29438,34,1394.75,105.28,93.58,171.88,140.63,178.13,40.63,40.63,34.38,39375,36875,34375,34375,29375,0.32337394,0.8453127,12,58,120,0,2,0.9667,1,12,97.6,104.06,16,97.58,87.75,112.25,124.55,1.12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,14,63,6,65,4,56,1,50,10,59,3,51,0,50,1,50,13,3,24,63,4,43,24,52,54,10,63,6,55,3,58,7,67,4,51,1,1,50,0,0,38.6,20,12,1.8,37,2070,7,8,8,7,7,46.8,63.9,57.4,55.8,54.4,54.3,59.9,53.4,41,44,40.3,34.7,68,38.5,58,34,23,30,28,33,4
